id,type,source,target,publication_id,keyword_id,keyword_name,score
has_keyword:publication:W2950504429->keyword:thematic-analysis,has_keyword,publication:W2950504429,keyword:thematic-analysis,W2950504429,thematic-analysis,Thematic analysis,0.5914762020111084
has_keyword:publication:W2950504429->keyword:thematic-map,has_keyword,publication:W2950504429,keyword:thematic-map,W2950504429,thematic-map,Thematic map,0.587746262550354
has_keyword:publication:W2950504429->keyword:order,has_keyword,publication:W2950504429,keyword:order,W2950504429,order,Order (exchange),0.5838726758956909
has_keyword:publication:W2950504429->keyword:sociology,has_keyword,publication:W2950504429,keyword:sociology,W2950504429,sociology,Sociology,0.436170756816864
has_keyword:publication:W2950504429->keyword:computer-science,has_keyword,publication:W2950504429,keyword:computer-science,W2950504429,computer-science,Computer science,0.3683052062988281
has_keyword:publication:W2950504429->keyword:data-science,has_keyword,publication:W2950504429,keyword:data-science,W2950504429,data-science,Data science,0.3326643109321594
has_keyword:publication:W2950504429->keyword:psychology,has_keyword,publication:W2950504429,keyword:psychology,W2950504429,psychology,Psychology,0.288414865732193
has_keyword:publication:W2950504429->keyword:qualitative-research,has_keyword,publication:W2950504429,keyword:qualitative-research,W2950504429,qualitative-research,Qualitative research,0.21473050117492676
has_keyword:publication:W2950504429->keyword:philosophy,has_keyword,publication:W2950504429,keyword:philosophy,W2950504429,philosophy,Philosophy,0.14649921655654907
has_keyword:publication:W2950504429->keyword:social-science,has_keyword,publication:W2950504429,keyword:social-science,W2950504429,social-science,Social science,0.13264977931976318
has_keyword:publication:W2950504429->keyword:social-psychology,has_keyword,publication:W2950504429,keyword:social-psychology,W2950504429,social-psychology,Social psychology,0.12326210737228394
has_keyword:publication:W2950504429->keyword:cartography,has_keyword,publication:W2950504429,keyword:cartography,W2950504429,cartography,Cartography,0.11580026149749756
has_keyword:publication:W2950504429->keyword:artificial-intelligence,has_keyword,publication:W2950504429,keyword:artificial-intelligence,W2950504429,artificial-intelligence,Artificial intelligence,0.10983756184577942
has_keyword:publication:W2950504429->keyword:geography,has_keyword,publication:W2950504429,keyword:geography,W2950504429,geography,Geography,0.08900299668312073
has_keyword:publication:W2950504429->keyword:business,has_keyword,publication:W2950504429,keyword:business,W2950504429,business,Business,0.05776572227478027
has_keyword:publication:W3025949386->keyword:climatology,has_keyword,publication:W3025949386,keyword:climatology,W3025949386,climatology,Climatology,0.6750792264938354
has_keyword:publication:W3025949386->keyword:data-assimilation,has_keyword,publication:W3025949386,keyword:data-assimilation,W3025949386,data-assimilation,Data assimilation,0.627224326133728
has_keyword:publication:W3025949386->keyword:environmental-science,has_keyword,publication:W3025949386,keyword:environmental-science,W3025949386,environmental-science,Environmental science,0.6012821793556213
has_keyword:publication:W3025949386->keyword:meteorology,has_keyword,publication:W3025949386,keyword:meteorology,W3025949386,meteorology,Meteorology,0.5660305023193359
has_keyword:publication:W3025949386->keyword:buoy,has_keyword,publication:W3025949386,keyword:buoy,W3025949386,buoy,Buoy,0.5339748859405518
has_keyword:publication:W3025949386->keyword:radiosonde,has_keyword,publication:W3025949386,keyword:radiosonde,W3025949386,radiosonde,Radiosonde,0.5221579074859619
has_keyword:publication:W3025949386->keyword:troposphere,has_keyword,publication:W3025949386,keyword:troposphere,W3025949386,troposphere,Troposphere,0.5085371732711792
has_keyword:publication:W3025949386->keyword:horizontal-resolution,has_keyword,publication:W3025949386,keyword:horizontal-resolution,W3025949386,horizontal-resolution,Horizontal resolution,0.46695858240127563
has_keyword:publication:W3025949386->keyword:geology,has_keyword,publication:W3025949386,keyword:geology,W3025949386,geology,Geology,0.1616232991218567
has_keyword:publication:W3025949386->keyword:geography,has_keyword,publication:W3025949386,keyword:geography,W3025949386,geography,Geography,0.1540820598602295
has_keyword:publication:W2121745948->keyword:interim,has_keyword,publication:W2121745948,keyword:interim,W2121745948,interim,Interim,0.8777517080307007
has_keyword:publication:W2121745948->keyword:data-assimilation,has_keyword,publication:W2121745948,keyword:data-assimilation,W2121745948,data-assimilation,Data assimilation,0.8108022809028625
has_keyword:publication:W2121745948->keyword:environmental-science,has_keyword,publication:W2121745948,keyword:environmental-science,W2121745948,environmental-science,Environmental science,0.6282885074615479
has_keyword:publication:W2121745948->keyword:meteorology,has_keyword,publication:W2121745948,keyword:meteorology,W2121745948,meteorology,Meteorology,0.6095622777938843
has_keyword:publication:W2121745948->keyword:climatology,has_keyword,publication:W2121745948,keyword:climatology,W2121745948,climatology,Climatology,0.6042019128799438
has_keyword:publication:W2121745948->keyword:general-circulation-model,has_keyword,publication:W2121745948,keyword:general-circulation-model,W2121745948,general-circulation-model,General Circulation Model,0.41845273971557617
has_keyword:publication:W2121745948->keyword:atmospheric-circulation,has_keyword,publication:W2121745948,keyword:atmospheric-circulation,W2121745948,atmospheric-circulation,Atmospheric circulation,0.4176875650882721
has_keyword:publication:W2121745948->keyword:consistency,has_keyword,publication:W2121745948,keyword:consistency,W2121745948,consistency,Consistency (knowledge bases),0.4115096628665924
has_keyword:publication:W2121745948->keyword:computer-science,has_keyword,publication:W2121745948,keyword:computer-science,W2121745948,computer-science,Computer science,0.3674507141113281
has_keyword:publication:W2121745948->keyword:climate-change,has_keyword,publication:W2121745948,keyword:climate-change,W2121745948,climate-change,Climate change,0.3140330910682678
has_keyword:publication:W2121745948->keyword:geography,has_keyword,publication:W2121745948,keyword:geography,W2121745948,geography,Geography,0.19911417365074158
has_keyword:publication:W2121745948->keyword:geology,has_keyword,publication:W2121745948,keyword:geology,W2121745948,geology,Geology,0.10473516583442688
has_keyword:publication:W2157825442->keyword:receiver-operating-characteristic,has_keyword,publication:W2157825442,keyword:receiver-operating-characteristic,W2157825442,receiver-operating-characteristic,Receiver operating characteristic,0.9156134128570557
has_keyword:publication:W2157825442->keyword:statistics,has_keyword,publication:W2157825442,keyword:statistics,W2157825442,statistics,Statistics,0.692834198474884
has_keyword:publication:W2157825442->keyword:nonparametric-statistics,has_keyword,publication:W2157825442,keyword:nonparametric-statistics,W2157825442,nonparametric-statistics,Nonparametric statistics,0.6389657258987427
has_keyword:publication:W2157825442->keyword:medicine,has_keyword,publication:W2157825442,keyword:medicine,W2157825442,medicine,Medicine,0.6151989102363586
has_keyword:publication:W2157825442->keyword:ranking,has_keyword,publication:W2157825442,keyword:ranking,W2157825442,ranking,Ranking (information retrieval),0.5911134481430054
has_keyword:publication:W2157825442->keyword:sample-size-determination,has_keyword,publication:W2157825442,keyword:sample-size-determination,W2157825442,sample-size-determination,Sample size determination,0.5663658976554871
has_keyword:publication:W2157825442->keyword:statistic,has_keyword,publication:W2157825442,keyword:statistic,W2157825442,statistic,Statistic,0.5550018548965454
has_keyword:publication:W2157825442->keyword:wilcoxon-signed-rank-test,has_keyword,publication:W2157825442,keyword:wilcoxon-signed-rank-test,W2157825442,wilcoxon-signed-rank-test,Wilcoxon signed-rank test,0.5525755286216736
has_keyword:publication:W2157825442->keyword:sampling,has_keyword,publication:W2157825442,keyword:sampling,W2157825442,sampling,Sampling (signal processing),0.5115071535110474
has_keyword:publication:W2157825442->keyword:sample,has_keyword,publication:W2157825442,keyword:sample,W2157825442,sample,Sample (material),0.5110195875167847
has_keyword:publication:W2157825442->keyword:mathematics,has_keyword,publication:W2157825442,keyword:mathematics,W2157825442,mathematics,Mathematics,0.3112260699272156
has_keyword:publication:W2157825442->keyword:artificial-intelligence,has_keyword,publication:W2157825442,keyword:artificial-intelligence,W2157825442,artificial-intelligence,Artificial intelligence,0.2648887634277344
has_keyword:publication:W2157825442->keyword:computer-science,has_keyword,publication:W2157825442,keyword:computer-science,W2157825442,computer-science,Computer science,0.14730441570281982
has_keyword:publication:W2124758339->keyword:econometrics,has_keyword,publication:W2124758339,keyword:econometrics,W2124758339,econometrics,Econometrics,0.6964097619056702
has_keyword:publication:W2124758339->keyword:logit,has_keyword,publication:W2124758339,keyword:logit,W2124758339,logit,Logit,0.6194642782211304
has_keyword:publication:W2124758339->keyword:econometric-model,has_keyword,publication:W2124758339,keyword:econometric-model,W2124758339,econometric-model,Econometric model,0.541966438293457
has_keyword:publication:W2124758339->keyword:panel-data,has_keyword,publication:W2124758339,keyword:panel-data,W2124758339,panel-data,Panel data,0.5344129800796509
has_keyword:publication:W2124758339->keyword:inverse-probability-weighting,has_keyword,publication:W2124758339,keyword:inverse-probability-weighting,W2124758339,inverse-probability-weighting,Inverse probability weighting,0.493101567029953
has_keyword:publication:W2124758339->keyword:missing-data,has_keyword,publication:W2124758339,keyword:missing-data,W2124758339,missing-data,Missing data,0.4707415997982025
has_keyword:publication:W2124758339->keyword:probit,has_keyword,publication:W2124758339,keyword:probit,W2124758339,probit,Probit,0.44154366850852966
has_keyword:publication:W2124758339->keyword:computer-science,has_keyword,publication:W2124758339,keyword:computer-science,W2124758339,computer-science,Computer science,0.35815465450286865
has_keyword:publication:W2124758339->keyword:statistics,has_keyword,publication:W2124758339,keyword:statistics,W2124758339,statistics,Statistics,0.3521302342414856
has_keyword:publication:W2124758339->keyword:economics,has_keyword,publication:W2124758339,keyword:economics,W2124758339,economics,Economics,0.2746567726135254
has_keyword:publication:W2124758339->keyword:mathematics,has_keyword,publication:W2124758339,keyword:mathematics,W2124758339,mathematics,Mathematics,0.2663004398345947
has_keyword:publication:W2124758339->keyword:estimator,has_keyword,publication:W2124758339,keyword:estimator,W2124758339,estimator,Estimator,0.19974851608276367
has_keyword:publication:W2102074887->keyword:topological-insulator,has_keyword,publication:W2102074887,keyword:topological-insulator,W2102074887,topological-insulator,Topological insulator,0.8872259855270386
has_keyword:publication:W2102074887->keyword:physics,has_keyword,publication:W2102074887,keyword:physics,W2102074887,physics,Physics,0.869057297706604
has_keyword:publication:W2102074887->keyword:quantum-anomalous-hall-effect,has_keyword,publication:W2102074887,keyword:quantum-anomalous-hall-effect,W2102074887,quantum-anomalous-hall-effect,Quantum anomalous Hall effect,0.6211695671081543
has_keyword:publication:W2102074887->keyword:majorana-fermion,has_keyword,publication:W2102074887,keyword:majorana-fermion,W2102074887,majorana-fermion,Majorana fermion,0.5584572553634644
has_keyword:publication:W2102074887->keyword:topology,has_keyword,publication:W2102074887,keyword:topology,W2102074887,topology,Topology (electrical circuits),0.5554583072662354
has_keyword:publication:W2102074887->keyword:topological-degeneracy,has_keyword,publication:W2102074887,keyword:topological-degeneracy,W2102074887,topological-degeneracy,Topological degeneracy,0.5370470881462097
has_keyword:publication:W2102074887->keyword:condensed-matter-physics,has_keyword,publication:W2102074887,keyword:condensed-matter-physics,W2102074887,condensed-matter-physics,Condensed matter physics,0.53288733959198
has_keyword:publication:W2102074887->keyword:fermion,has_keyword,publication:W2102074887,keyword:fermion,W2102074887,fermion,Fermion,0.528180718421936
has_keyword:publication:W2102074887->keyword:topological-order,has_keyword,publication:W2102074887,keyword:topological-order,W2102074887,topological-order,Topological order,0.4646674394607544
has_keyword:publication:W2102074887->keyword:quantum-hall-effect,has_keyword,publication:W2102074887,keyword:quantum-hall-effect,W2102074887,quantum-hall-effect,Quantum Hall effect,0.4603902995586395
has_keyword:publication:W2102074887->keyword:topological-quantum-computer,has_keyword,publication:W2102074887,keyword:topological-quantum-computer,W2102074887,topological-quantum-computer,Topological quantum computer,0.4479387402534485
has_keyword:publication:W2102074887->keyword:surface-states,has_keyword,publication:W2102074887,keyword:surface-states,W2102074887,surface-states,Surface states,0.44425418972969055
has_keyword:publication:W2102074887->keyword:dirac-fermion,has_keyword,publication:W2102074887,keyword:dirac-fermion,W2102074887,dirac-fermion,Dirac fermion,0.41352778673171997
has_keyword:publication:W2102074887->keyword:majorana,has_keyword,publication:W2102074887,keyword:majorana,W2102074887,majorana,MAJORANA,0.3976592421531677
has_keyword:publication:W2102074887->keyword:superconductivity,has_keyword,publication:W2102074887,keyword:superconductivity,W2102074887,superconductivity,Superconductivity,0.3973219096660614
has_keyword:publication:W2102074887->keyword:symmetry-protected-topological-order,has_keyword,publication:W2102074887,keyword:symmetry-protected-topological-order,W2102074887,symmetry-protected-topological-order,Symmetry protected topological order,0.36164653301239014
has_keyword:publication:W2102074887->keyword:quantum-mechanics,has_keyword,publication:W2102074887,keyword:quantum-mechanics,W2102074887,quantum-mechanics,Quantum mechanics,0.32162562012672424
has_keyword:publication:W2102074887->keyword:quantum,has_keyword,publication:W2102074887,keyword:quantum,W2102074887,quantum,Quantum,0.3098445534706116
has_keyword:publication:W2102074887->keyword:surface,has_keyword,publication:W2102074887,keyword:surface,W2102074887,surface,Surface (topology),0.207199364900589
has_keyword:publication:W2102074887->keyword:magnetic-field,has_keyword,publication:W2102074887,keyword:magnetic-field,W2102074887,magnetic-field,Magnetic field,0.17272549867630005
has_keyword:publication:W2105685140->keyword:graphene,has_keyword,publication:W2105685140,keyword:graphene,W2105685140,graphene,Graphene,0.9145218133926392
has_keyword:publication:W2105685140->keyword:physics,has_keyword,publication:W2105685140,keyword:physics,W2105685140,physics,Physics,0.7494745254516602
has_keyword:publication:W2105685140->keyword:condensed-matter-physics,has_keyword,publication:W2105685140,keyword:condensed-matter-physics,W2105685140,condensed-matter-physics,Condensed matter physics,0.6190860867500305
has_keyword:publication:W2105685140->keyword:zigzag,has_keyword,publication:W2105685140,keyword:zigzag,W2105685140,zigzag,Zigzag,0.6140568256378174
has_keyword:publication:W2105685140->keyword:electron,has_keyword,publication:W2105685140,keyword:electron,W2105685140,electron,Electron,0.5951033234596252
has_keyword:publication:W2105685140->keyword:dirac,has_keyword,publication:W2105685140,keyword:dirac,W2105685140,dirac,Dirac (video compression format),0.49507394433021545
has_keyword:publication:W2105685140->keyword:quantum-tunnelling,has_keyword,publication:W2105685140,keyword:quantum-tunnelling,W2105685140,quantum-tunnelling,Quantum tunnelling,0.4897496700286865
has_keyword:publication:W2105685140->keyword:quantum-hall-effect,has_keyword,publication:W2105685140,keyword:quantum-hall-effect,W2105685140,quantum-hall-effect,Quantum Hall effect,0.4613184630870819
has_keyword:publication:W2105685140->keyword:stacking,has_keyword,publication:W2105685140,keyword:stacking,W2105685140,stacking,Stacking,0.4359758496284485
has_keyword:publication:W2105685140->keyword:bilayer-graphene,has_keyword,publication:W2105685140,keyword:bilayer-graphene,W2105685140,bilayer-graphene,Bilayer graphene,0.4280393719673157
has_keyword:publication:W2105685140->keyword:electronic-structure,has_keyword,publication:W2105685140,keyword:electronic-structure,W2105685140,electronic-structure,Electronic structure,0.42758649587631226
has_keyword:publication:W2105685140->keyword:graphene-nanoribbons,has_keyword,publication:W2105685140,keyword:graphene-nanoribbons,W2105685140,graphene-nanoribbons,Graphene nanoribbons,0.42570316791534424
has_keyword:publication:W2105685140->keyword:quantum-mechanics,has_keyword,publication:W2105685140,keyword:quantum-mechanics,W2105685140,quantum-mechanics,Quantum mechanics,0.2677081525325775
has_keyword:publication:W2105685140->keyword:geometry,has_keyword,publication:W2105685140,keyword:geometry,W2105685140,geometry,Geometry,0.06049501895904541
has_keyword:publication:W2124637492->keyword:complex-network,has_keyword,publication:W2124637492,keyword:complex-network,W2124637492,complex-network,Complex network,0.7276501059532166
has_keyword:publication:W2124637492->keyword:statistical-mechanics,has_keyword,publication:W2124637492,keyword:statistical-mechanics,W2124637492,statistical-mechanics,Statistical mechanics,0.6490400433540344
has_keyword:publication:W2124637492->keyword:network-topology,has_keyword,publication:W2124637492,keyword:network-topology,W2124637492,network-topology,Network topology,0.6460734605789185
has_keyword:publication:W2124637492->keyword:random-graph,has_keyword,publication:W2124637492,keyword:random-graph,W2124637492,random-graph,Random graph,0.5946765542030334
has_keyword:publication:W2124637492->keyword:interdependent-networks,has_keyword,publication:W2124637492,keyword:interdependent-networks,W2124637492,interdependent-networks,Interdependent networks,0.5912266373634338
has_keyword:publication:W2124637492->keyword:evolving-networks,has_keyword,publication:W2124637492,keyword:evolving-networks,W2124637492,evolving-networks,Evolving networks,0.5695672035217285
has_keyword:publication:W2124637492->keyword:robustness,has_keyword,publication:W2124637492,keyword:robustness,W2124637492,robustness,Robustness (evolution),0.5488834381103516
has_keyword:publication:W2124637492->keyword:scale-free-network,has_keyword,publication:W2124637492,keyword:scale-free-network,W2124637492,scale-free-network,Scale-free network,0.5449198484420776
has_keyword:publication:W2124637492->keyword:network-formation,has_keyword,publication:W2124637492,keyword:network-formation,W2124637492,network-formation,Network formation,0.523186981678009
has_keyword:publication:W2124637492->keyword:topology,has_keyword,publication:W2124637492,keyword:topology,W2124637492,topology,Topology (electrical circuits),0.5016646385192871
has_keyword:publication:W2124637492->keyword:hierarchical-network-model,has_keyword,publication:W2124637492,keyword:hierarchical-network-model,W2124637492,hierarchical-network-model,Hierarchical network model,0.48434603214263916
has_keyword:publication:W2124637492->keyword:network-science,has_keyword,publication:W2124637492,keyword:network-science,W2124637492,network-science,Network science,0.4663267433643341
has_keyword:publication:W2124637492->keyword:network-dynamics,has_keyword,publication:W2124637492,keyword:network-dynamics,W2124637492,network-dynamics,Network dynamics,0.46480122208595276
has_keyword:publication:W2124637492->keyword:computer-science,has_keyword,publication:W2124637492,keyword:computer-science,W2124637492,computer-science,Computer science,0.45936766266822815
has_keyword:publication:W2124637492->keyword:preferential-attachment,has_keyword,publication:W2124637492,keyword:preferential-attachment,W2124637492,preferential-attachment,Preferential attachment,0.45928382873535156
has_keyword:publication:W2124637492->keyword:theoretical-computer-science,has_keyword,publication:W2124637492,keyword:theoretical-computer-science,W2124637492,theoretical-computer-science,Theoretical computer science,0.44999587535858154
has_keyword:publication:W2124637492->keyword:the-internet,has_keyword,publication:W2124637492,keyword:the-internet,W2124637492,the-internet,The Internet,0.42295101284980774
has_keyword:publication:W2124637492->keyword:distributed-computing,has_keyword,publication:W2124637492,keyword:distributed-computing,W2124637492,distributed-computing,Distributed computing,0.3865578770637512
has_keyword:publication:W2124637492->keyword:physics,has_keyword,publication:W2124637492,keyword:physics,W2124637492,physics,Physics,0.3813743591308594
has_keyword:publication:W2124637492->keyword:statistical-physics,has_keyword,publication:W2124637492,keyword:statistical-physics,W2124637492,statistical-physics,Statistical physics,0.3601725101470947
has_keyword:publication:W2124637492->keyword:computer-network,has_keyword,publication:W2124637492,keyword:computer-network,W2124637492,computer-network,Computer network,0.20845460891723633
has_keyword:publication:W2124637492->keyword:graph,has_keyword,publication:W2124637492,keyword:graph,W2124637492,graph,Graph,0.16617026925086975
has_keyword:publication:W2124637492->keyword:world-wide-web,has_keyword,publication:W2124637492,keyword:world-wide-web,W2124637492,world-wide-web,World Wide Web,0.08591276407241821
has_keyword:publication:W2124637492->keyword:mathematics,has_keyword,publication:W2124637492,keyword:mathematics,W2124637492,mathematics,Mathematics,0.08090046048164368
has_keyword:publication:W2021365718->keyword:humanities,has_keyword,publication:W2021365718,keyword:humanities,W2021365718,humanities,Humanities,0.6078716516494751
has_keyword:publication:W2021365718->keyword:philosophy,has_keyword,publication:W2021365718,keyword:philosophy,W2021365718,philosophy,Philosophy,0.40879642963409424
has_keyword:publication:W2021365718->keyword:sociology,has_keyword,publication:W2021365718,keyword:sociology,W2021365718,sociology,Sociology,0.33475807309150696
has_keyword:publication:W2002664886->keyword:nonparametric-statistics,has_keyword,publication:W2002664886,keyword:nonparametric-statistics,W2002664886,nonparametric-statistics,Nonparametric statistics,0.8293130397796631
has_keyword:publication:W2002664886->keyword:statistics,has_keyword,publication:W2002664886,keyword:statistics,W2002664886,statistics,Statistics,0.5930319428443909
has_keyword:publication:W2002664886->keyword:econometrics,has_keyword,publication:W2002664886,keyword:econometrics,W2002664886,econometrics,Econometrics,0.5030712485313416
has_keyword:publication:W2002664886->keyword:behavioural-sciences,has_keyword,publication:W2002664886,keyword:behavioural-sciences,W2002664886,behavioural-sciences,Behavioural sciences,0.4359793961048126
has_keyword:publication:W2002664886->keyword:psychology,has_keyword,publication:W2002664886,keyword:psychology,W2002664886,psychology,Psychology,0.3357454836368561
has_keyword:publication:W2002664886->keyword:data-science,has_keyword,publication:W2002664886,keyword:data-science,W2002664886,data-science,Data science,0.3321309983730316
has_keyword:publication:W2002664886->keyword:computer-science,has_keyword,publication:W2002664886,keyword:computer-science,W2002664886,computer-science,Computer science,0.3170746862888336
has_keyword:publication:W2002664886->keyword:mathematics,has_keyword,publication:W2002664886,keyword:mathematics,W2002664886,mathematics,Mathematics,0.29231980443000793
has_keyword:publication:W1658908529->keyword:grounded-theory,has_keyword,publication:W1658908529,keyword:grounded-theory,W1658908529,grounded-theory,Grounded theory,0.6565464735031128
has_keyword:publication:W1658908529->keyword:computer-science,has_keyword,publication:W1658908529,keyword:computer-science,W1658908529,computer-science,Computer science,0.5343875885009766
has_keyword:publication:W1658908529->keyword:context,has_keyword,publication:W1658908529,keyword:context,W1658908529,context,Context (archaeology),0.5207645297050476
has_keyword:publication:W1658908529->keyword:process,has_keyword,publication:W1658908529,keyword:process,W1658908529,process,Process (computing),0.5070862770080566
has_keyword:publication:W1658908529->keyword:management-science,has_keyword,publication:W1658908529,keyword:management-science,W1658908529,management-science,Management science,0.48991483449935913
has_keyword:publication:W1658908529->keyword:theoretical-sampling,has_keyword,publication:W1658908529,keyword:theoretical-sampling,W1658908529,theoretical-sampling,Theoretical sampling,0.43420448899269104
has_keyword:publication:W1658908529->keyword:qualitative-research,has_keyword,publication:W1658908529,keyword:qualitative-research,W1658908529,qualitative-research,Qualitative research,0.39111635088920593
has_keyword:publication:W1658908529->keyword:data-science,has_keyword,publication:W1658908529,keyword:data-science,W1658908529,data-science,Data science,0.3882202208042145
has_keyword:publication:W1658908529->keyword:engineering,has_keyword,publication:W1658908529,keyword:engineering,W1658908529,engineering,Engineering,0.23270398378372192
has_keyword:publication:W1658908529->keyword:sociology,has_keyword,publication:W1658908529,keyword:sociology,W1658908529,sociology,Sociology,0.14863258600234985
has_keyword:publication:W1658908529->keyword:social-science,has_keyword,publication:W1658908529,keyword:social-science,W1658908529,social-science,Social science,0.11413943767547607
has_keyword:publication:W1658908529->keyword:programming-language,has_keyword,publication:W1658908529,keyword:programming-language,W1658908529,programming-language,Programming language,0.08201423287391663
has_keyword:publication:W1658908529->keyword:geography,has_keyword,publication:W1658908529,keyword:geography,W1658908529,geography,Geography,0.06740647554397583
has_keyword:publication:W2121044470->keyword:mathematics,has_keyword,publication:W2121044470,keyword:mathematics,W2121044470,mathematics,Mathematics,0.9023874998092651
has_keyword:publication:W2121044470->keyword:simple,has_keyword,publication:W2121044470,keyword:simple,W2121044470,simple,Simple (philosophy),0.6509814262390137
has_keyword:publication:W2121044470->keyword:type-i-and-type-ii-errors,has_keyword,publication:W2121044470,keyword:type-i-and-type-ii-errors,W2121044470,type-i-and-type-ii-errors,Type I and type II errors,0.5596047639846802
has_keyword:publication:W2121044470->keyword:test,has_keyword,publication:W2121044470,keyword:test,W2121044470,test,Test (biology),0.49862217903137207
has_keyword:publication:W2121044470->keyword:statistics,has_keyword,publication:W2121044470,keyword:statistics,W2121044470,statistics,Statistics,0.44765153527259827
has_keyword:publication:W2140606211->keyword:positive-and-negative-syndrome-scale,has_keyword,publication:W2140606211,keyword:positive-and-negative-syndrome-scale,W2140606211,positive-and-negative-syndrome-scale,Positive and Negative Syndrome Scale,0.8156356811523438
has_keyword:publication:W2140606211->keyword:psychopathology,has_keyword,publication:W2140606211,keyword:psychopathology,W2140606211,psychopathology,Psychopathology,0.765518069267273
has_keyword:publication:W2140606211->keyword:psychology,has_keyword,publication:W2140606211,keyword:psychology,W2140606211,psychology,Psychology,0.6897515058517456
has_keyword:publication:W2140606211->keyword:concurrent-validity,has_keyword,publication:W2140606211,keyword:concurrent-validity,W2140606211,concurrent-validity,Concurrent validity,0.6248923540115356
has_keyword:publication:W2140606211->keyword:schizophrenia,has_keyword,publication:W2140606211,keyword:schizophrenia,W2140606211,schizophrenia,Schizophrenia (object-oriented programming),0.6146783828735352
has_keyword:publication:W2140606211->keyword:clinical-psychology,has_keyword,publication:W2140606211,keyword:clinical-psychology,W2140606211,clinical-psychology,Clinical psychology,0.5848362445831299
has_keyword:publication:W2140606211->keyword:rating-scale,has_keyword,publication:W2140606211,keyword:rating-scale,W2140606211,rating-scale,Rating scale,0.5400171875953674
has_keyword:publication:W2140606211->keyword:predictive-validity,has_keyword,publication:W2140606211,keyword:predictive-validity,W2140606211,predictive-validity,Predictive validity,0.5221864581108093
has_keyword:publication:W2140606211->keyword:psychiatry,has_keyword,publication:W2140606211,keyword:psychiatry,W2140606211,psychiatry,Psychiatry,0.4642741084098816
has_keyword:publication:W2140606211->keyword:psychometrics,has_keyword,publication:W2140606211,keyword:psychometrics,W2140606211,psychometrics,Psychometrics,0.41917166113853455
has_keyword:publication:W2140606211->keyword:test-validity,has_keyword,publication:W2140606211,keyword:test-validity,W2140606211,test-validity,Test validity,0.41842442750930786
has_keyword:publication:W2140606211->keyword:psychosis,has_keyword,publication:W2140606211,keyword:psychosis,W2140606211,psychosis,Psychosis,0.38002461194992065
has_keyword:publication:W2140606211->keyword:developmental-psychology,has_keyword,publication:W2140606211,keyword:developmental-psychology,W2140606211,developmental-psychology,Developmental psychology,0.26823246479034424
has_keyword:publication:W2012034410->keyword:proteome,has_keyword,publication:W2012034410,keyword:proteome,W2012034410,proteome,Proteome,0.9105195999145508
has_keyword:publication:W2012034410->keyword:human-proteome-project,has_keyword,publication:W2012034410,keyword:human-proteome-project,W2012034410,human-proteome-project,Human proteome project,0.8743234872817993
has_keyword:publication:W2012034410->keyword:human-protein-atlas,has_keyword,publication:W2012034410,keyword:human-protein-atlas,W2012034410,human-protein-atlas,Human Protein Atlas,0.7947499752044678
has_keyword:publication:W2012034410->keyword:biology,has_keyword,publication:W2012034410,keyword:biology,W2012034410,biology,Biology,0.6553767323493958
has_keyword:publication:W2012034410->keyword:computational-biology,has_keyword,publication:W2012034410,keyword:computational-biology,W2012034410,computational-biology,Computational biology,0.6441544890403748
has_keyword:publication:W2012034410->keyword:transcriptome,has_keyword,publication:W2012034410,keyword:transcriptome,W2012034410,transcriptome,Transcriptome,0.5990453958511353
has_keyword:publication:W2012034410->keyword:druggability,has_keyword,publication:W2012034410,keyword:druggability,W2012034410,druggability,Druggability,0.5296416282653809
has_keyword:publication:W2012034410->keyword:proteomics,has_keyword,publication:W2012034410,keyword:proteomics,W2012034410,proteomics,Proteomics,0.4881304204463959
has_keyword:publication:W2012034410->keyword:bioinformatics,has_keyword,publication:W2012034410,keyword:bioinformatics,W2012034410,bioinformatics,Bioinformatics,0.361985445022583
has_keyword:publication:W2012034410->keyword:gene,has_keyword,publication:W2012034410,keyword:gene,W2012034410,gene,Gene,0.32677873969078064
has_keyword:publication:W2012034410->keyword:gene-expression,has_keyword,publication:W2012034410,keyword:gene-expression,W2012034410,gene-expression,Gene expression,0.27574145793914795
has_keyword:publication:W2012034410->keyword:protein-expression,has_keyword,publication:W2012034410,keyword:protein-expression,W2012034410,protein-expression,Protein expression,0.22194838523864746
has_keyword:publication:W2012034410->keyword:genetics,has_keyword,publication:W2012034410,keyword:genetics,W2012034410,genetics,Genetics,0.168575257062912
has_keyword:publication:W2064815984->keyword:crispr,has_keyword,publication:W2064815984,keyword:crispr,W2064815984,crispr,CRISPR,0.9388896822929382
has_keyword:publication:W2064815984->keyword:cas9,has_keyword,publication:W2064815984,keyword:cas9,W2064815984,cas9,Cas9,0.7381715178489685
has_keyword:publication:W2064815984->keyword:genome-editing,has_keyword,publication:W2064815984,keyword:genome-editing,W2064815984,genome-editing,Genome editing,0.7187209129333496
has_keyword:publication:W2064815984->keyword:guide-rna,has_keyword,publication:W2064815984,keyword:guide-rna,W2064815984,guide-rna,Guide RNA,0.6673071384429932
has_keyword:publication:W2064815984->keyword:biology,has_keyword,publication:W2064815984,keyword:biology,W2064815984,biology,Biology,0.6502636075019836
has_keyword:publication:W2064815984->keyword:genome-engineering,has_keyword,publication:W2064815984,keyword:genome-engineering,W2064815984,genome-engineering,Genome engineering,0.6067032814025879
