id,type,source,target,publication_id,person_id,author_position,is_corresponding,sort_order
authored_by:publication:W2949177718->person:A5084129649,authored_by,publication:W2949177718,person:A5084129649,W2949177718,A5084129649,middle,0,7
authored_by:publication:W2949177718->person:A5039402589,authored_by,publication:W2949177718,person:A5039402589,W2949177718,A5039402589,middle,0,8
authored_by:publication:W2949177718->person:A5058180202,authored_by,publication:W2949177718,person:A5058180202,W2949177718,A5058180202,last,0,9
authored_by:publication:W1997183854->person:A5047039050,authored_by,publication:W1997183854,person:A5047039050,W1997183854,A5047039050,first,1,0
authored_by:publication:W1997183854->person:A5045645746,authored_by,publication:W1997183854,person:A5045645746,W1997183854,A5045645746,middle,0,1
authored_by:publication:W1997183854->person:A5014823035,authored_by,publication:W1997183854,person:A5014823035,W1997183854,A5014823035,middle,0,2
authored_by:publication:W1997183854->person:A5085074627,authored_by,publication:W1997183854,person:A5085074627,W1997183854,A5085074627,middle,0,3
authored_by:publication:W1997183854->person:A5096889554,authored_by,publication:W1997183854,person:A5096889554,W1997183854,A5096889554,middle,0,4
authored_by:publication:W1997183854->person:A5040309991,authored_by,publication:W1997183854,person:A5040309991,W1997183854,A5040309991,middle,0,5
authored_by:publication:W1997183854->person:A5076267910,authored_by,publication:W1997183854,person:A5076267910,W1997183854,A5076267910,middle,0,6
authored_by:publication:W1997183854->person:A5088411429,authored_by,publication:W1997183854,person:A5088411429,W1997183854,A5088411429,middle,0,7
authored_by:publication:W1997183854->person:A5065678849,authored_by,publication:W1997183854,person:A5065678849,W1997183854,A5065678849,middle,0,8
authored_by:publication:W1997183854->person:A5002106907,authored_by,publication:W1997183854,person:A5002106907,W1997183854,A5002106907,middle,0,9
authored_by:publication:W1997183854->person:A5019039663,authored_by,publication:W1997183854,person:A5019039663,W1997183854,A5019039663,middle,0,10
authored_by:publication:W1997183854->person:A5030207693,authored_by,publication:W1997183854,person:A5030207693,W1997183854,A5030207693,last,0,11
authored_by:publication:W2117692326->person:A5007537368,authored_by,publication:W2117692326,person:A5007537368,W2117692326,A5007537368,first,1,0
authored_by:publication:W2117692326->person:A5012557712,authored_by,publication:W2117692326,person:A5012557712,W2117692326,A5012557712,last,0,1
authored_by:publication:W2162674813->person:A5087589263,authored_by,publication:W2162674813,person:A5087589263,W2162674813,A5087589263,first,1,0
authored_by:publication:W2138977668->person:A5101897576,authored_by,publication:W2138977668,person:A5101897576,W2138977668,A5101897576,first,1,0
authored_by:publication:W2138977668->person:A5000507804,authored_by,publication:W2138977668,person:A5000507804,W2138977668,A5000507804,middle,0,1
authored_by:publication:W2138977668->person:A5003332518,authored_by,publication:W2138977668,person:A5003332518,W2138977668,A5003332518,middle,0,2
authored_by:publication:W2138977668->person:A5019583219,authored_by,publication:W2138977668,person:A5019583219,W2138977668,A5019583219,middle,0,3
authored_by:publication:W2138977668->person:A5073683190,authored_by,publication:W2138977668,person:A5073683190,W2138977668,A5073683190,middle,0,4
authored_by:publication:W2138977668->person:A5054168710,authored_by,publication:W2138977668,person:A5054168710,W2138977668,A5054168710,middle,0,5
authored_by:publication:W2138977668->person:A5081862387,authored_by,publication:W2138977668,person:A5081862387,W2138977668,A5081862387,last,0,6
authored_by:publication:W2125987139->person:A5101897576,authored_by,publication:W2125987139,person:A5101897576,W2125987139,A5101897576,first,0,0
authored_by:publication:W2125987139->person:A5081862387,authored_by,publication:W2125987139,person:A5081862387,W2125987139,A5081862387,last,1,1
authored_by:publication:W144423133->person:A5087589263,authored_by,publication:W144423133,person:A5087589263,W144423133,A5087589263,first,1,0
authored_by:publication:W2034269086->person:A5007537368,authored_by,publication:W2034269086,person:A5007537368,W2034269086,A5007537368,first,1,0
authored_by:publication:W2034269086->person:A5012557712,authored_by,publication:W2034269086,person:A5012557712,W2034269086,A5012557712,last,0,1
authored_by:publication:W1523693806->person:A5100340464,authored_by,publication:W1523693806,person:A5100340464,W1523693806,A5100340464,first,1,0
authored_by:publication:W1523693806->person:A5037591628,authored_by,publication:W1523693806,person:A5037591628,W1523693806,A5037591628,middle,0,1
authored_by:publication:W1523693806->person:A5100870199,authored_by,publication:W1523693806,person:A5100870199,W1523693806,A5100870199,middle,0,2
authored_by:publication:W1523693806->person:A5031957363,authored_by,publication:W1523693806,person:A5031957363,W1523693806,A5031957363,middle,0,3
authored_by:publication:W1523693806->person:A5058567619,authored_by,publication:W1523693806,person:A5058567619,W1523693806,A5058567619,last,0,4
authored_by:publication:W2018289835->person:A5081897732,authored_by,publication:W2018289835,person:A5081897732,W2018289835,A5081897732,first,1,0
authored_by:publication:W2018289835->person:A5084346756,authored_by,publication:W2018289835,person:A5084346756,W2018289835,A5084346756,middle,0,1
authored_by:publication:W2018289835->person:A5020229477,authored_by,publication:W2018289835,person:A5020229477,W2018289835,A5020229477,last,0,2
authored_by:publication:W1487127700->person:A5044026747,authored_by,publication:W1487127700,person:A5044026747,W1487127700,A5044026747,first,1,0
authored_by:publication:W1487127700->person:A5100415565,authored_by,publication:W1487127700,person:A5100415565,W1487127700,A5100415565,last,0,1
authored_by:publication:W1997151511->person:A5108354699,authored_by,publication:W1997151511,person:A5108354699,W1997151511,A5108354699,first,1,0
authored_by:publication:W1997151511->person:A5041412476,authored_by,publication:W1997151511,person:A5041412476,W1997151511,A5041412476,middle,0,1
authored_by:publication:W1997151511->person:A5053508480,authored_by,publication:W1997151511,person:A5053508480,W1997151511,A5053508480,last,0,2
authored_by:publication:W2110540540->person:A5078307783,authored_by,publication:W2110540540,person:A5078307783,W2110540540,A5078307783,first,1,0
authored_by:publication:W2110540540->person:A5081871898,authored_by,publication:W2110540540,person:A5081871898,W2110540540,A5081871898,middle,0,1
authored_by:publication:W2110540540->person:A5064690703,authored_by,publication:W2110540540,person:A5064690703,W2110540540,A5064690703,middle,0,2
authored_by:publication:W2110540540->person:A5002499751,authored_by,publication:W2110540540,person:A5002499751,W2110540540,A5002499751,last,0,3
authored_by:publication:W2038767330->person:A5007769955,authored_by,publication:W2038767330,person:A5007769955,W2038767330,A5007769955,first,1,0
authored_by:publication:W2038767330->person:A5058864798,authored_by,publication:W2038767330,person:A5058864798,W2038767330,A5058864798,middle,0,1
authored_by:publication:W2038767330->person:A5028194420,authored_by,publication:W2038767330,person:A5028194420,W2038767330,A5028194420,last,0,2
authored_by:publication:W2140190241->person:A5019539533,authored_by,publication:W2140190241,person:A5019539533,W2140190241,A5019539533,first,1,0
authored_by:publication:W2140190241->person:A5033935560,authored_by,publication:W2140190241,person:A5033935560,W2140190241,A5033935560,last,0,1
authored_by:publication:W2122410182->person:W2122410182-person-0,authored_by,publication:W2122410182,person:W2122410182-person-0,W2122410182,W2122410182-person-0,first,1,0
authored_by:publication:W2122410182->person:W2122410182-person-1,authored_by,publication:W2122410182,person:W2122410182-person-1,W2122410182,W2122410182-person-1,middle,0,1
authored_by:publication:W2122410182->person:W2122410182-person-2,authored_by,publication:W2122410182,person:W2122410182-person-2,W2122410182,W2122410182-person-2,middle,0,2
authored_by:publication:W2122410182->person:W2122410182-person-3,authored_by,publication:W2122410182,person:W2122410182-person-3,W2122410182,W2122410182-person-3,last,0,3
authored_by:publication:W1554663460->person:W1554663460-person-0,authored_by,publication:W1554663460,person:W1554663460-person-0,W1554663460,W1554663460-person-0,first,1,0
authored_by:publication:W2432517183->person:W2432517183-person-0,authored_by,publication:W2432517183,person:W2432517183-person-0,W2432517183,W2432517183-person-0,first,1,0
authored_by:publication:W2432517183->person:W2432517183-person-1,authored_by,publication:W2432517183,person:W2432517183-person-1,W2432517183,W2432517183-person-1,middle,0,1
authored_by:publication:W2432517183->person:W2432517183-person-2,authored_by,publication:W2432517183,person:W2432517183-person-2,W2432517183,W2432517183-person-2,middle,0,2
authored_by:publication:W2432517183->person:W2432517183-person-3,authored_by,publication:W2432517183,person:W2432517183-person-3,W2432517183,W2432517183-person-3,last,0,3
authored_by:publication:W1973948212->person:W1973948212-person-0,authored_by,publication:W1973948212,person:W1973948212-person-0,W1973948212,W1973948212-person-0,first,1,0
authored_by:publication:W1973948212->person:W1973948212-person-1,authored_by,publication:W1973948212,person:W1973948212-person-1,W1973948212,W1973948212-person-1,middle,0,1
authored_by:publication:W1973948212->person:W1973948212-person-2,authored_by,publication:W1973948212,person:W1973948212-person-2,W1973948212,W1973948212-person-2,last,0,2
authored_by:publication:W2153943092->person:W2153943092-person-0,authored_by,publication:W2153943092,person:W2153943092-person-0,W2153943092,W2153943092-person-0,first,1,0
authored_by:publication:W2153943092->person:W2153943092-person-1,authored_by,publication:W2153943092,person:W2153943092-person-1,W2153943092,W2153943092-person-1,last,0,1
authored_by:publication:W2285072859->person:A5097011502,authored_by,publication:W2285072859,person:A5097011502,W2285072859,A5097011502,first,1,0
authored_by:publication:W3199943451->person:A5110437111,authored_by,publication:W3199943451,person:A5110437111,W3199943451,A5110437111,first,1,0
authored_by:publication:W2004778468->person:A5112523816,authored_by,publication:W2004778468,person:A5112523816,W2004778468,A5112523816,first,1,0
authored_by:publication:W1866311589->person:A5009438811,authored_by,publication:W1866311589,person:A5009438811,W1866311589,A5009438811,first,1,0
authored_by:publication:W1866311589->person:A5059521689,authored_by,publication:W1866311589,person:A5059521689,W1866311589,A5059521689,last,0,1
authored_by:publication:W1575147392->person:A5102109904,authored_by,publication:W1575147392,person:A5102109904,W1575147392,A5102109904,first,1,0
authored_by:publication:W2168420558->person:A5043596447,authored_by,publication:W2168420558,person:A5043596447,W2168420558,A5043596447,first,1,0
authored_by:publication:W2168420558->person:A5048071608,authored_by,publication:W2168420558,person:A5048071608,W2168420558,A5048071608,middle,0,1
authored_by:publication:W2168420558->person:A5025552110,authored_by,publication:W2168420558,person:A5025552110,W2168420558,A5025552110,middle,0,2
authored_by:publication:W2168420558->person:A5004924184,authored_by,publication:W2168420558,person:A5004924184,W2168420558,A5004924184,middle,0,3
authored_by:publication:W2168420558->person:A5052898193,authored_by,publication:W2168420558,person:A5052898193,W2168420558,A5052898193,middle,0,4
authored_by:publication:W2168420558->person:A5048562587,authored_by,publication:W2168420558,person:A5048562587,W2168420558,A5048562587,middle,0,5
authored_by:publication:W2168420558->person:A5004474974,authored_by,publication:W2168420558,person:A5004474974,W2168420558,A5004474974,middle,0,6
authored_by:publication:W2168420558->person:A5110679900,authored_by,publication:W2168420558,person:A5110679900,W2168420558,A5110679900,middle,0,7
authored_by:publication:W2168420558->person:A5032653169,authored_by,publication:W2168420558,person:A5032653169,W2168420558,A5032653169,middle,0,8
authored_by:publication:W2168420558->person:A5112455318,authored_by,publication:W2168420558,person:A5112455318,W2168420558,A5112455318,middle,0,9
authored_by:publication:W2168420558->person:A5086580140,authored_by,publication:W2168420558,person:A5086580140,W2168420558,A5086580140,middle,0,10
authored_by:publication:W2168420558->person:A5051507868,authored_by,publication:W2168420558,person:A5051507868,W2168420558,A5051507868,last,0,11
authored_by:publication:W2116404316->person:A5020575969,authored_by,publication:W2116404316,person:A5020575969,W2116404316,A5020575969,first,1,0
authored_by:publication:W2116404316->person:A5104194836,authored_by,publication:W2116404316,person:A5104194836,W2116404316,A5104194836,middle,0,1
authored_by:publication:W2116404316->person:A5114008161,authored_by,publication:W2116404316,person:A5114008161,W2116404316,A5114008161,last,0,2
authored_by:publication:W2163605009->person:A5031152245,authored_by,publication:W2163605009,person:A5031152245,W2163605009,A5031152245,first,1,0
authored_by:publication:W2163605009->person:A5006446297,authored_by,publication:W2163605009,person:A5006446297,W2163605009,A5006446297,middle,0,1
authored_by:publication:W2163605009->person:A5108093963,authored_by,publication:W2163605009,person:A5108093963,W2163605009,A5108093963,last,0,2
authored_by:publication:W2173213060->person:A5043872671,authored_by,publication:W2173213060,person:A5043872671,W2173213060,A5043872671,first,1,0
